user,item
2676,2584
2054,16275
6387,102483
7262,58814
2451,58910
5360,12053
1002,55400
2774,44430
2289,2739
2069,74643
3892,92003
962,15042
2983,86151
4801,5159
2363,77944
2936,85472
2574,12496
407,1008
1694,23108
1646,26895
7030,84720
280,27244
1733,25761
6345,26096
2918,73854
2795,76333
1956,31395
5353,23276
1441,66079
1900,72493
6870,66007
2918,3588
3353,2739
3860,12047
2579,43424
6425,20369
3495,55654
5948,20986
2581,50560
2830,42241
739,1069
2939,2741
3872,82540
1898,70293
7190,88728
4688,35199
2050,1959
1178,2707
3837,636
5191,98435
1402,65388
5435,79908
3500,2660
2164,75443
1311,2741
2939,82554
167,173
4412,5446
2848,84052
7118,84088
1463,19576
6841,90177
3648,4212
3835,31881
6478,91753
355,33543
1313,14757
4592,3587
7165,70335
6930,76189
3228,3892
5215,98491
1225,61850
1337,9964
2933,13436
1378,64950
5223,98521
2204,75827
1755,70868
2206,24789
5744,17161
3183,87794
3136,7169
6147,84116
1677,69733
6820,103610
4171,16355
5066,9086
1287,63501
7338,102848
373,34649
1441,64355
3848,4102
3946,92407
1493,54228
4407,9256
272,26455
1569,4052
15,581
1569,7990
2838,14478
3074,77465
0,717
3855,40316
2695,6377
5203,40465
2758,490
5072,54137
4389,91158
336,31721
2780,46527
4045,10661
1725,70260
5483,99323
3790,91171
2406,56167
2151,75384
2900,22591
3580,6918
438,2641
5662,85759
1654,69107
739,23269
2838,36353
2646,16664
1016,56170
1103,58660
1965,73330
2630,1027
4092,93446
5087,24797
3872,43068
1254,4369
6589,103119
1011,55684
3949,92428
3871,45260
272,25932
415,17281
2660,14821
1407,5269
1956,21302
7157,3588
541,8681
442,7172
5758,100325
4721,96309
5590,27525
7112,76646
2405,13621
2512,2707
6411,63825
7261,23246
6930,36353
1515,4352
121,10078
3837,58834
5590,46522
1392,65204
5307,75114
523,40942
6404,27237
4786,10841
2961,8324
2157,75421
4473,95191
5593,85434
4165,93739
4796,78225
1470,46853
5714,79116
30,1952
3122,87397
2941,85765
4796,17425
5641,45311
984,54968
6567,4720
5343,90782
2548,65562
4421,2584
6560,64789
4730,12035
2796,26116
1738,2664
4719,15454
5823,24678
889,22734
2545,2790
4653,95960
6087,48422
3176,33893
5963,101050
1956,73176
336,31431
3838,61895
6708,16523
2363,4339
3108,30922
2266,5252
2111,75127
7249,21300
649,1888
442,12513
3384,11396
4576,9369
3156,12576
2156,2712
6073,73883
3837,58944
3,945
407,36624
483,16293
6900,23160
6074,84935
2372,16382
7176,26298
882,12496
1652,69097
2003,9190
411,36803
5236,38368
649,45238
5185,1065
2773,5199
2412,78747
4414,5221
4796,1995
2919,56695
5429,94536
2141,75294
1041,56929
2415,46110
5975,16684
7361,91744
336,31479
2104,75058
515,37485
6153,101829
2881,53730
3360,26185
5503,26298
1858,7699
6999,67043
3893,86268
3181,58844
6619,23183
1813,71686
1582,8347
4128,72427
111,11453
750,48854
2017,74017
2933,26237
4741,75929
4582,53783
5127,52427
5996,42808
750,7782
6404,7802
1727,70375
3650,90345
6404,50468
4041,42885
111,11434
3116,87356
2367,12100
694,1055
1894,64219
1450,57313
6119,101715
2487,80089
1199,8344
4483,33512
4780,733
199,4055
347,7012
4967,19692
2937,81806
7112,73137
6462,65885
7093,104403
1344,61828
1682,23105
4793,54137
4873,97201
5697,100085
2914,79430
3242,63011
172,14960
1988,5252
5506,6921
1786,71202
6722,103387
3562,12182
2899,26119
3235,60762
3951,5311
2604,81376
1103,58763
2011,25986
160,14534
3467,5375
5302,576
2149,75339
7000,73384
1518,59069
2249,12513
2035,6628
3860,73304
3369,79450
3159,4339
2684,37818
2207,72093
2866,2056
6713,7555
850,51174
2102,2083
7113,85136
6922,23295
3939,1340
1103,58820
4029,83659
1756,576
3925,26351
6992,31126
4143,13216
2715,41991
3329,4060
3194,77280
3856,76985
1451,14269
2092,74919
6622,79696
4632,13939
454,9571
2412,26620
4043,10576
2451,42118
1392,65191
1200,4727
5652,99807
907,10038
6242,102112
6918,59526
2992,20350
1813,34072
5486,59029
6413,102587
6800,44224
274,26609
857,33901
692,46040
6469,16660
6087,44773
6610,66556
5516,14649
2939,10052
3070,87048
4140,24783
2209,58675
2864,7341
6806,103563
5128,38326
930,14609
1990,73640
2864,5302
4845,97063
1385,65104
853,51285
3186,1055
2787,2707
2719,30912
6434,58910
439,38281
2096,5178
2717,45408
1029,56644
4148,41334
441,38357
5127,30893
5947,100896
4801,39836
2830,81748
578,9002
2246,76587
1076,15011
523,30920
6492,38451
1442,644
6709,8964
741,16232
4746,75625
1029,56506
3042,62325
2879,84524
5962,19192
5205,26211
355,18694
2453,79518
987,14724
4874,17005
6380,31881
2992,86202
3174,35295
7139,70541
1579,4369
1363,3289
1974,5667
5640,21555
1361,64695
1392,45392
4706,28712
5896,9094
6256,99131
1128,2701
1227,61960
1977,73420
1478,66877
193,14851
233,19345
6074,65144
1298,3610
2826,4055
1765,71009
3074,46131
3929,15685
1065,57700
641,44965
1438,65998
1644,455
977,54855
170,14931
2787,78773
4927,31108
2514,80365
5947,14956
4822,17382
2744,82754
1041,16801
1712,70020
2750,29715
2629,44145
1373,4339
694,26456
750,48755
272,15340
3304,2754
2827,17013
1731,56423
1012,33598
3871,91818
6430,1839
336,31528
468,39064
3032,86687
6161,70179
6515,4333
2685,78493
2995,70889
3584,90010
6404,73299
2941,70724
6156,22438
1878,1830
2941,85771
1062,24472
2103,27246
1438,3999
4600,27273
386,3580
2077,2802
5584,99577
711,14495
2284,15732
193,16293
4835,75929
888,11387
1660,8297
5451,80774
2181,75684
2919,85208
2442,35204
537,41759
553,8868
3334,88702
1516,5252
330,30952
654,7180
3830,75441
1662,69538
6255,8598
6404,27110
5836,94502
5030,404
692,11166
327,29627
6995,84784
3869,56949
5801,100491
415,14443
1050,37684
6255,63883
1738,64195
2501,2667
2061,5262
3873,64643
6992,104113
2406,78585
6056,42842
4579,13216
2705,15194
3203,87985
2890,75108
1907,72630
272,26276
5279,89468
4087,93413
5790,42118
4145,16278
4796,27273
5639,80040
911,13406
1018,41246
3944,49098
3888,61524
1441,2548
3762,40918
3235,55120
2877,84498
435,37938
6876,64219
234,7001
2879,82461
6508,76922
2874,26479
1683,60801
50,6787
373,1627
3863,12116
4559,37821
4447,95030
2995,5221
6060,43092
2086,41534
912,52981
4121,1807
4533,25873
1877,2791
2907,15237
6713,60988
451,26319
4956,67298
1518,5560
4586,2707
1646,69032
4493,1113
4311,94401
3878,54403
981,16299
3039,45319
738,48092
4688,83363
3991,2987
4038,32808
6817,1820
6153,46801
2939,36968
1045,57000
1198,34420
6446,83860
1012,25289
2821,55068
2412,19627
1477,35395
3034,28025
3498,14756
3986,92762
3658,49352
1379,1973
3004,20794
1041,1995
4703,69493
4861,97150
2861,29220
3395,2641
182,15409
4871,16841
2805,51233
2734,26163
2919,72548
1359,13563
2329,54198
1755,70826
3832,5949
1726,10710
3944,49098
3736,490
336,24612
725,47551
4044,12100
1445,8371
3414,16607
6633,26189
1782,2754
5592,5842
280,14444
167,14858
1580,644
2784,56373
2450,79478
6430,91292
2728,26202
1041,7620
1055,38525
3399,2584
3896,678
1287,1113
442,11000
1509,41477
2129,4828
1709,2797
514,40770
296,28012
356,33951
5971,101084
2379,1793
1024,576
272,26409
3920,26168
2020,14280
3042,2111
3742,6912
5662,99898
1755,43030
1376,64892
1388,64794
5787,2786
167,8961
3857,636
2696,2781
415,37101
2818,41078
6865,26085
1456,2791
693,4369
2541,40137
2685,30971
2847,1446
2827,83744
4778,88954
713,46841
4677,4029
3925,26383
1476,66837
2794,8601
3805,91268
3808,2802
3725,76359
3569,70361
5367,66822
6488,59294
2386,27217
1350,64510
2770,9960
2637,81709
6631,103217
5347,16989
6523,58882
330,30954
4370,26358
6862,10270
255,22825
838,2701
2744,82745
1394,65254
7112,31735
1813,71718
3827,84754
3501,6401
966,54385
2702,63925
857,51491
5170,90830
6054,47982
1487,16996
1246,60121
5161,6912
3845,91515
3764,62890
1349,51848
2776,59188
1169,632
6703,4296
2986,63132
2625,54632
468,29715
5342,921
1659,53529
3042,63779
173,2634
6820,103600
2559,80977
3348,36927
3873,83514
5085,10842
4634,37526
4773,18207
1518,65547
4018,92983
2828,66194
1017,56182
5839,42282
711,46555
7005,26467
33,5151
4068,16617
1731,45321
3827,58844
280,3959
3024,58104
6075,60881
2872,45293
1673,1856
5044,23330
2516,44648
4288,576
1225,20738
7017,104178
256,23257
3448,5833
5790,31745
452,38619
2135,5221
4965,97513
280,10256
2229,67263
2658,77525
5750,100253
6476,102799
2567,42920
2541,4149
4204,3723
63,7270
193,16398
1515,67297
1613,68567
3925,3657
4700,79433
5150,97509
1187,61269
435,18404
5676,100040
3774,21300
2544,80881
7121,7541
817,50550
1662,54796
4444,95025
4007,92909
1040,56856
1058,57632
2772,14901
1974,10847
5563,80832
7281,104890
392,36070
7333,18041
2047,48930
2370,15780
1166,60906
5735,632
1143,33773
6619,1792
5200,69986
6784,26179
1959,73284
2823,4339
1518,16273
1625,54045
2795,83453
2758,74430
1901,72581
2579,16420
272,26184
2441,23113
5078,38370
6054,77911
7346,73157
6404,37118
4374,30658
998,4341
1956,14887
5801,70537
6311,27273
1102,53577
6007,101260
6416,64176
6518,88083
4535,12689
1475,41959
2772,31618
6855,74412
3755,90905
4889,77692
347,32818
4414,2791
3485,1069
2868,84347
649,3588
3012,82432
234,19661
272,26090
3035,48419
853,16995
5784,92139
151,14310
5538,50798
7218,103388
1824,3744
3144,27169
435,37887
5351,37080
2758,4660
2867,5183
6592,96396
723,12650
2568,37077
2435,62292
5836,100616
1506,1340
280,27155
6561,75352
2658,42776
3571,24725
1990,53957
4292,12579
1393,12070
7328,60282
1292,63550
1942,8347
1456,2670
4270,94167
2205,654
5662,58853
4706,75459
271,25576
3852,91596
2867,1446
2995,60219
4676,13216
3001,37136
4869,26332
7049,36309
2541,31744
4717,96282
6775,60870
525,17197
3194,87890
6797,38133
4277,94193
6294,17456
2367,36589
4778,36826
2406,78563
713,46793
6566,24679
2079,30705
6472,65893
1103,58963
727,28228
2289,576
2698,14083
4274,94180
3079,4102
1569,8299
2022,37075
5963,65025
2368,77976
6657,88938
711,2729
7239,24766
1722,20467
6338,58345
460,38772
2442,19614
1799,71378
6713,23276
4976,97559
5524,88010
6085,19576
1433,3587
1954,4369
5509,73235
3790,66425
6756,82564
2235,14354
5659,53247
2880,78038
135,13448
7112,95329
6375,65894
7312,16664
2339,77665
3195,60351
849,9162
1518,16248
4064,4256
511,40720
2322,77439
5563,99521
2393,78393
5833,27264
7092,19576
7257,100936
2725,74447
5209,8967
1278,63226
2866,11398
4652,95953
6119,101720
5970,12078
3089,87237
1021,56249
4232,4577
6184,5045
2791,51568
1401,12829
2896,82502
6632,10710
3844,8227
1910,48320
4164,9814
1481,39803
1487,1943
5902,39971
2430,5155
739,48218
1054,57415
6351,35320
1055,1340
2151,42304
1682,13290
1731,20266
2876,12482
3364,88862
160,14523
1743,18071
1733,70562
6087,99804
2840,490
3893,92020
2787,83224
6465,28712
7240,27527
449,38533
2877,37308
2074,74699
1829,71975
1344,56125
3913,92171
694,46109
2040,74346
574,42838
3967,8650
4138,15159
1574,68190
3876,4681
547,38459
2720,10466
5648,56918
1900,55555
3764,51985
271,14853
1334,1982
1103,16427
407,17750
988,55085
619,7579
203,16401
1654,10466
1326,8339
574,10926
5095,27697
6523,27235
5491,60493
3871,27567
6185,40537
3949,9448
2933,17515
2781,59009
2031,74195
1764,68287
4866,8587
1920,72713
1360,56194
2730,42304
3174,87753
2867,2802
3852,49461
3773,30827
6255,80847
3132,23335
3745,12496
673,45642
126,12309
6326,47969
1359,64651
2767,74238
5551,26185
3846,82473
977,54879
5590,4802
5058,8687
4702,56391
2344,50976
1725,70328
1478,5559
2705,82320
5659,63288
4141,38740
60,7139
4977,17706
2408,78022
2617,25744
692,46036
5682,48881
1496,2739
2511,1065
3816,40506
7363,43401
3008,8354
4299,79710
2517,30745
4067,5530
2719,621
2832,26169
750,15158
46,6644
6048,36650
1672,4048
4773,9983
4324,94446
1412,2634
272,26291
1197,7539
1496,63883
1813,44454
2848,65794
3069,87042
2773,4857
2648,5252
4785,73081
1959,41719
390,35621
1499,67139
3620,65260
4883,2739
5662,85322
135,13389
3818,23317
2190,7042
1841,16424
3692,90560
2943,40554
7282,17719
1662,69515
4124,2633
4356,8255
6348,1035
1486,31123
6098,15947
3115,62247
2378,70136
4582,9919
5166,98343
1170,4299
3921,26394
336,31681
272,26299
5547,46686
3908,55525
4758,65886
6993,96819
7119,70918
853,47046
3548,5152
1894,1800
2895,32616
4216,93938
3199,87954
4624,26903
1170,2803
1273,63096
1665,4369
2387,18855
694,46096
5086,21252
1956,73021
5666,54199
6440,36353
120,4373
6325,19639
2162,27325
2030,28667
1956,73085
6245,66188
2156,27716
1225,61899
3096,4249
2057,1952
103,10871
352,33032
5220,1113
6596,103133
2103,19360
2209,42715
5962,100990
1929,34620
6791,45309
1161,42818
2181,42935
2936,2056
2702,82306
1829,17034
1246,62402
2151,75386
6517,73017
1407,7243
2916,8860
5189,98426
442,1069
3863,91753
2541,61868
2321,65804
6821,34440
3116,8871
6832,51830
4643,33040
2351,66186
2541,42682
3205,88016
6706,103361
5946,38644
2853,455
480,22438
5051,29699
454,38706
4032,26620
1685,17985
531,4251
6541,29736
1378,36913
6054,26125
4421,39117
174,15130
5856,100684
2430,79050
3848,46526
2173,6652
5471,27232
6988,49102
6248,58799
3857,21289
5850,25265
1693,60106
2218,30253
2840,83894
1640,68961
2541,26335
2030,5411
1134,20850
1017,27451
4720,23195
1190,61376
5948,23276
5145,3573
3097,2997
6382,75489
4357,1065
1914,4808
2688,82230
2279,76968
1658,69157
998,2766
4435,66345
4905,97325
4045,5640
1011,5160
4471,95180
2491,80158
2690,82249
1662,69261
5590,733
5118,2667
4801,96760
6555,86262
500,3475
1385,14816
6404,466
135,13375
415,9456
4841,39646
726,44039
4514,17741
2406,70752
150,3399
4802,66213
2354,77811
6511,14848
5078,15017
5196,2056
1050,57244
1439,66018
4101,66836
6412,26288
4334,6915
2574,38023
4133,93619
3096,87272
5970,10287
7060,104348
1833,11720
3825,91355
1680,10847
2729,81132
1147,60669
1147,60688
1702,53600
6431,83752
2714,41297
236,5252
1241,14650
1294,8015
5789,20816
3202,87984
2223,40781
4389,94776
271,25631
4694,81003
2040,1820
3232,58985
1278,1069
2877,59670
1444,26461
2814,23168
3569,67354
2894,74734
2448,2802
5455,44270
1034,56767
4839,12049
2943,36632
1318,2068
97,10451
2935,26895
3445,23284
231,9448
765,49410
2451,5137
3843,84699
5483,55232
1426,14317
4724,20317
7232,23304
1449,40809
3301,5194
6326,102316
1956,1340
1402,30866
2464,79688
5025,97760
1402,54200
3633,90263
1894,11030
248,21781
1865,24714
896,52104
2010,73921
4038,87456
158,14490
1235,644
537,41687
2879,84545
4030,73146
4791,96651
6398,14535
1055,20475
1192,9983
2030,1661
6561,7717
7026,104213
4470,74465
1252,12073
440,7086
4883,97232
5353,58809
2503,2667
4835,5127
6329,63979
2862,39798
7139,69687
2330,77591
2575,75167
4306,69880
2412,78659
1027,23290
933,6368
2764,8341
2685,490
2074,74755
272,10321
3242,14569
7232,23303
2354,5311
1890,37466
977,54870
2335,77632
2928,85386
3040,86743
3873,37236
6846,71825
5488,4369
1032,54940
7218,104735
4805,96851
2442,634
5280,26169
1131,56125
441,38353
4558,26294
2980,86133
2455,56949
2489,80142
2671,82015
3186,6931
330,30643
5483,99329
2413,16617
2149,45287
3300,43635
3573,89962
1120,59880
6335,79259
3141,2634
6045,101388
1120,60084
7015,96727
7206,45930
3439,41847
1385,65113
2876,84474
1692,69838
479,39650
1718,2927
2412,26384
2010,490
3399,1867
6008,74284
5506,77009
4719,11576
2461,31735
1084,5539
2329,77539
1680,10203
4320,94436
6404,44352
6256,46379
3002,45630
1281,2739
330,30955
5173,43105
5218,98317
1731,70510
2712,82509
3043,14875
4714,4188
330,30705
5983,101127
2361,16232
342,31985
1350,64484
1759,26259
1782,13534
2574,42317
2112,36309
993,2741
5700,15551
3826,9851
930,22752
2754,16969
5419,98313
1496,24774
6255,82389
5652,28594
6633,42233
2409,51968
574,43073
3181,48109
5557,84699
7284,67307
4694,50112
2633,38111
4035,45431
1888,3892
3018,47921
525,7119
5067,97906
5041,55985
2700,58564
527,41171
2658,2791
1334,34066
7112,104474
2932,4026
165,14660
7089,38127
6502,34670
5767,26238
1863,72251
1359,26083
2924,84139
2887,38388
4900,80908
6867,40811
857,51485
2869,42813
2658,81819
4346,26916
156,14432
2512,49392
3356,26165
4261,14655
245,21268
2150,75357
1369,46054
912,35105
6807,85398
3334,31124
1816,2002
3723,90774
3215,61500
1289,859
6049,98126
5569,490
7294,104915
165,14665
35,1340
6303,76365
933,8145
470,4669
2419,78936
2438,79145
2574,5221
4492,2790
4368,9369
5295,76905
6456,53232
4538,2791
2461,27232
3763,31126
2685,82158
4345,58966
695,46134
141,13898
3039,86723
1731,1340
5561,77022
3838,83394
2717,5364
3726,34652
4373,2739
6648,20399
4413,55309
6041,101358
6264,4566
4105,6912
15,3603
6312,34664
2848,58618
2899,63514
3298,21137
5813,60762
7080,23250
5901,64028
1369,64791
1848,40380
194,16668
2995,45193
2867,44352
2471,25085
3320,88643
2889,13765
6021,42118
330,30735
3080,25315
3475,8696
3684,14083
6276,528
389,11437
2408,78598
2460,31743
2031,67320
6404,47905
2945,85856
3269,88396
6590,21243
6086,42992
1877,41682
991,10569
356,34080
280,27185
3137,1113
150,14232
2730,3573
6382,101299
754,49110
1725,10466
6677,1113
5435,99200
1731,69603
5567,6918
355,20873
6918,1091
2341,44111
5563,61690
2381,78200
1521,48220
262,25006
2106,9964
3351,17398
880,12047
3115,87352
1897,72458
3356,36353
2803,60233
1029,33854
1465,66697
857,51492
3909,56695
857,51456
6211,19088
1896,72446
2700,42740
330,30644
2728,67083
2472,79767
1668,4370
2729,48109
336,31643
988,14803
3860,1912
5546,14589
432,37708
6213,32525
5223,98526
5035,53268
1881,72339
6280,76614
2848,38619
6410,22349
6310,41986
2648,64186
2783,7911
2040,63389
4176,51223
7076,9964
1831,33762
2848,26296
1120,7821
3899,78560
1965,2781
1693,36513
3064,31671
6259,5175
2574,29621
1682,8857
4075,93325
3289,88491
1398,509
3011,61887
1305,35362
1283,14859
5175,4341
2847,83992
1618,68665
5599,77149
2412,21289
6627,48300
6046,56033
6195,632
730,26195
1725,34013
3714,2739
4316,490
7177,77621
2864,61567
892,52053
912,52930
3565,89920
6453,38327
1728,37098
6628,66274
5418,28025
1523,43721
4435,56368
1496,17456
452,576
503,40538
3211,88056
2919,79101
6558,90228
912,52830
6773,103476
3756,12616
5436,99204
6846,7293
1475,66827
609,44247
271,25778
796,50226
3851,19143
1161,60856
4074,16347
7164,80251
3023,6975
2743,2915
2614,81550
5644,70563
1002,55413
2458,45550
1367,54277
3945,79213
6983,14444
2394,16560
4638,32596
4612,95778
3173,26336
1949,10389
336,31417
6872,83071
4556,16316
5583,1340
6786,22977
7003,63994
6177,59655
2574,81128
1004,5174
505,40558
3031,46600
7313,27272
4938,1445
273,26536
2342,30674
2939,85692
7043,85599
750,255
2036,74262
5551,77986
1197,4064
390,15355
3064,67054
5994,19576
1457,32812
4762,58961
3485,16248
256,23183
7255,61073
2732,68408
6231,70397
3211,88103
5367,490
739,10848
3157,81890
2848,29370
4879,88194
6054,62263
6184,81155
6928,103934
5847,100657
2818,924
1813,71724
951,4341
3821,66343
1275,31576
272,26003
4414,94908
2905,84957
435,16842
2775,74194
650,26183
6421,41969
2862,58879
3644,6044
1599,8371
2712,49405
4181,93816
4268,60438
1813,26316
4209,42497
1309,41306
4766,96527
3857,91632
3801,56912
7249,75340
5326,1055
4922,88806
6046,29712
5935,1067
1662,69370
3851,2741
2087,74878
2868,73109
4716,3575
6248,23303
3398,82886
5785,100417
3485,17143
6346,5059
442,38397
2018,40911
2685,82162
1661,10835
2883,76646
5386,37125
1012,55839
6486,9919
1014,56140
4173,9964
2170,75554
3850,56317
5962,80676
6059,58896
3902,92124
4488,95310
7340,91417
4801,27582
1562,38708
5963,101019
2211,75908
2412,78751
2704,16996
1385,63845
5410,14526
1407,26169
193,16329
1940,14508
234,19694
6353,28549
5874,20366
3873,26335
5415,91043
2939,1793
5072,64056
2326,76666
5644,85299
3919,52106
2628,81635
1514,48196
6479,632
2394,78423
1407,65630
3944,14150
7116,44052
2547,2707
5762,4151
3070,87051
3365,88886
256,23292
2120,18083
6463,42813
6807,60857
6184,52255
3891,58944
4966,88807
738,10839
6476,40887
2515,14863
1029,56549
4525,54658
793,50200
1444,17179
4370,53255
574,5311
3138,12262
6119,72814
7113,69733
6908,94563
1198,61527
336,31510
2068,74632
4236,2048
5690,24212
1935,632
3785,91126
6404,69873
6677,69169
3658,1837
3778,27117
4765,51642
1767,7705
1002,1185
6818,26359
3583,6936
2562,78427
7093,2621
6021,8860
4757,42974
167,13360
280,9364
6765,102537
1662,69209
2945,85873
1813,71601
7371,21300
3864,25004
2668,29624
2899,2680
2441,79202
1360,64674
1510,67245
1055,2739
3916,1082
197,17017
33,5144
812,2173
741,48389
3896,42304
2748,81091
6522,99611
2812,74824
1227,61934
2487,11738
7236,74853
520,1113
375,34875
6819,22977
2774,66213
1486,66952
2861,45295
887,51912
234,19604
6010,16290
2995,20794
330,30946
574,42927
2943,16410
5357,3640
1103,58884
3097,10092
2363,2791
5749,63621
5365,98958
515,40789
3893,66007
7315,645
2364,40608
3235,88223
4274,71257
2518,9120
970,23862
1445,37123
2102,74304
4441,95011
4503,28608
1991,73675
4600,58834
2717,82045
2658,28594
1630,68847
4221,31709
4927,40815
2220,76137
1036,56818
2919,58799
2041,74390
6034,31721
7240,40137
3483,40137
4958,97503
4994,78042
2452,17159
2938,1842
438,38254
6848,15535
952,17179
2821,15158
5017,25947
1475,66813
2017,74013
2575,28339
46,6645
272,26359
966,54416
3839,91499
5350,70715
153,14356
5459,99255
449,2791
2343,77706
1190,61343
3819,91326
1499,8559
2894,59029
2001,73832
5881,36641
1381,2158
3440,42177
6378,23241
2784,58770
4032,86122
1457,4064
1733,70560
5295,26257
7098,76034
2487,1445
4718,58881
658,45434
46,6641
3959,7864
4792,70007
1960,11151
2565,66917
3603,51141
507,40614
319,29180
2900,65617
6153,101847
4757,24212
1122,60100
2774,25084
2566,81020
5655,8569
1120,59917
5790,96680
2014,73969
2580,45479
6533,2654
2815,36657
6068,15056
6334,36544
2058,74529
3749,15095
2051,14774
5688,80178
3901,92108
2022,51466
6297,84651
1402,65405
2393,78378
2658,75407
193,2005
2919,7560
2733,5533
415,37149
2983,86147
3835,37120
2017,33979
4640,576
3901,47430
3881,82071
5754,64441
5276,43955
859,51583
2727,43795
1016,56165
1002,55482
1232,21013
1246,62398
4822,51605
6071,70918
342,32491
4583,8341
2282,1357
5504,28891
2454,45292
2453,79506
2123,954
6085,9144
3752,69551
4785,26995
1385,65081
3773,45470
1161,60871
193,16311
6978,91355
2266,76784
6244,19633
3097,87281
1694,48838
7088,19576
1288,55229
1147,60680
6404,12037
3611,47835
2842,45309
6519,75428
4247,91603
2340,77674
1386,65154
2050,7673
3039,86712
2943,85829
1361,64693
1690,69818
1476,23118
2235,2739
2712,10841
6540,57557
1103,58684
5492,26185
1799,71393
4367,17456
193,16357
4685,89844
4845,10317
750,25245
3899,69772
7374,105113
5555,30819
2833,1357
1306,38176
6256,102185
645,45082
4389,46081
4693,58958
741,48290
1122,37160
2853,84095
43,5644
2749,23342
6009,28728
355,33668
1963,10305
6176,89100
1482,49036
355,33593
6834,49122
1029,33719
7119,21299
3896,42319
2343,77726
135,13495
6379,34087
234,19755
649,2970
6069,91522
4698,19141
2235,76347
4606,59711
649,45308
7190,24713
3526,89697
5178,4204
6186,6736
280,3478
7043,78898
854,5418
4991,66268
6405,102565
2051,74452
1896,72454
5006,2055
2889,1975
1968,73359
3813,3681
3298,34647
2359,490
7236,52764
3152,31482
2401,78470
2486,79922
2220,76148
3178,52135
1574,68192
3627,11670
2839,5109
971,54538
4089,29612
1041,23288
7273,16634
3082,50259
1694,15315
111,2569
1569,52477
1002,55429
5508,43002
489,40126
2614,6468
6849,42835
2840,30962
3350,37864
2690,26128
1940,72865
3802,33919
3559,14887
272,26335
4032,10592
2204,8339
4149,14870
6963,104016
1967,10293
6434,12046
1181,43817
1928,68440
2676,82022
739,1446
1468,66752
2402,1035
1459,66625
2976,86094
4013,14633
6800,1073
6582,5138
3764,80989
5064,455
2847,83972
3664,36971
1048,7147
3129,87448
1662,69492
1313,6720
2943,42895
2846,63945
4012,52106
5554,14442
3106,5122
2541,80799
435,37956
2471,43303
175,15177
2865,84275
6457,97003
2637,36805
2848,35364
5446,70204
2787,70991
3372,83528
4595,95705
2799,71158
4220,93960
4038,56954
2866,84284
6051,5153
3623,80270
4403,11607
2287,23257
3461,16265
4916,2741
2415,78872
1430,57573
2645,31126
1718,24786
7130,58905
5971,85589
6995,26427
2945,2584
6287,14875
4000,79478
2823,48109
1120,59878
1169,20798
3488,81153
646,45158
4802,6809
3181,63312
5478,53998
3860,34420
4367,66425
97,10629
574,42782
3384,37101
6332,63951
2773,60969
2645,75352
447,4189
1225,11000
4183,644
650,16217
2027,74111
1055,1065
650,34658
4371,94675
2017,1113
1910,11030
1190,5148
4766,96532
2072,74673
1478,621
1251,32514
2923,81186
4638,95892
2245,16382
2043,74418
3148,24717
4017,51082
1459,2584
1496,67099
355,11151
1662,69431
5543,2707
1877,72321
5039,28753
2041,31700
4696,16427
2870,84378
7089,79495
650,14875
4266,16798
1324,490
2046,3892
1732,53214
2407,45947
6608,3535
1487,16396
1461,57662
6397,83273
1012,20388
1713,70046
1907,490
5777,95701
2364,77960
5435,82643
2915,83668
4703,7400
7017,83608
1402,65378
336,10847
6748,26163
5681,100049
2859,75693
5075,56016
5833,79854
3157,48886
1831,29204
1910,72652
4484,48801
1742,70738
3605,372
7216,104730
2914,85086
2171,64667
7316,104986
1940,61246
574,42952
3790,91169
2694,82278
2448,51777
2825,44489
5448,9364
3463,65637
7042,104252
5025,73330
194,5861
7260,102214
1956,31737
1425,45362
6054,35424
6254,66819
2442,1826
5332,67178
4045,4341
4259,94113
2923,14760
4126,77087
650,24679
6051,14813
1160,12087
6911,38413
1444,27828
137,13687
4124,22980
6122,34267
2905,84940
1457,6912
355,33547
2448,58659
2817,8029
1493,10848
272,26390
4027,27189
2779,2584
4418,30864
838,12740
3255,6401
6185,59157
2923,25093
437,34177
2283,27254
5506,79208
857,49409
3986,92742
3470,11562
2449,76922
5222,98512
2041,74355
1981,7548
1012,33068
575,35111
2681,2781
1273,35588
4656,4339
3312,3610
2811,5843
1273,63082
2792,82805
5005,5638
4101,5638
4764,76188
2696,53212
2875,74300
6509,6990
1250,62428
5121,70185
3486,89491
3335,88708
775,1340
6101,58952
1943,16424
2152,58905
2237,74919
2660,81925
2919,20794
571,11777
397,36304
2751,4369
537,41749
6165,101916
0,716
7170,27268
3326,490
6423,1976
1717,70087
2923,70358
1742,13975
1455,66406
2378,645
2660,81935
6629,103209
1710,69999
3937,25280
3148,2741
1120,59868
4370,66145
2170,75549
6578,74849
4173,93771
2018,26078
2692,490
6508,17423
5687,12049
5447,71071
987,18888
3117,73647
2705,73468
2030,2667
2342,77684
1399,490
3889,70613
4137,45652
135,13420
2712,82463
2097,2634
2718,25939
1847,70180
6007,101265
1287,63477
6566,70322
993,55204
4888,33994
2915,85097
1393,25004
194,16610
6399,68544
5078,10985
2682,51777
671,45602
1134,50832
3325,8854
2448,52120
2939,61439
2279,74185
5383,7623
6462,1977
1461,11567
1857,61345
5109,15454
2658,45279
2683,82109
1569,50468
2717,9539
5297,25143
3138,27490
6153,101859
2753,12482
5508,12049
6241,20794
18,3880
4138,17502
